0.018104935623707352,-0.029049573534123987,-0.020515310882368167,-0.0012941522332623676,0
0.017523944153024874,-0.2238713888722674,-0.020541193927033415,0.28484599745102884,0
0.013046516375579525,-0.4186944439976965,-0.014844273978012837,0.5709802431499369,1
0.004672627495625595,-0.22336750582874507,-0.003424669115014099,0.2736580596100556,1
0.00020527737905069298,-0.02819685792917767,0.0020484920771870136,-0.0201030462191647,0
-0.00035865977953286046,-0.223348126712331,0.0016464311528037196,0.27322549901741444,1
-0.0048256223137794815,-0.028249706467532,0.0071109411331520085,-0.018937684164472002,0
-0.005390616443130121,-0.2234729107665598,0.006732187449862569,0.275980317722787,1
-0.009860074658461317,-0.028447652548472036,0.01225179380431831,-0.014571692217951626,0
-0.010429027709430758,-0.22374314739882864,0.011960359959959277,0.28195150126187757,1
-0.01490389065740733,-0.028793821744984932,0.017599389985196827,-0.006935309818525082,0
-0.015479767092307029,-0.22416369366509004,0.017460683788826325,0.29124806760123234,1
-0.01996304096560883,-0.029295005079600617,0.02328564514085097,0.004122771798954594,0
-0.020548941067200843,-0.22474303249164573,0.023368100576830062,0.30406069546573705,1
-0.025043801717033756,-0.029961765781829602,0.029449314486144802,0.018838160970211792,1
-0.02564303703267035,0.1647257425649474,0.02982607770554904,-0.2644096298355716,0
-0.0223485221813714,-0.0308089465346284,0.024537885108837608,0.03752952026661943,1
-0.022964701112063966,0.1639526916319425,0.025288475514169996,-0.24731157647356056,0
-0.019685647279425116,-0.03152112500371301,0.020342243984698784,0.05323941771241558,0
-0.020316069779499377,-0.22692876120278313,0.021407032338947096,0.35227043560234284,1
-0.02485464500355504,-0.03211766413670902,0.028452441050993954,0.06641393002558926,1
-0.02549699828628922,0.16258504999552034,0.02978071965150574,-0.2171580451397821,0
-0.022245297286378814,-0.03294969253615962,0.025437558748710096,0.08476825216326,0
-0.022904291137102007,-0.22842686674167778,0.027132923791975298,0.3853669888789474,1
-0.027472828471935565,-0.03370040666012533,0.03484026356955425,0.10136091057527785,1
-0.028146836605138073,0.16090536011102774,0.03686748178105981,-0.1801296263512719,1
-0.02492872940291752,0.3554808808120451,0.03326488925403437,-0.46095799356004896,0
-0.01781911178667662,0.15990493820080373,0.024045729382833392,-0.15797830213319924,0
-0.014621013022660544,-0.0355528779742868,0.020886163340169406,0.1421924295591258,1
-0.01533207058214628,0.15926381663522815,0.02373001193135192,-0.14382879015888056,0
-0.012146794249441718,-0.03618979921141943,0.02085343612817431,0.15624505931676885,1
-0.012870590233670107,0.15862746846511375,0.023978337314509688,-0.12978683909813055,0
-0.009698040864367832,-0.03682962002560758,0.021382600532547077,0.1703634682202086,1
-0.010434633264879985,0.15797985597531142,0.02478986989695125,-0.11549794035594485,0
-0.007275036145373757,-0.03748836237015124,0.02247991108983235,0.1849017751328333,1
-0.008024803392776782,0.15730485080878343,0.026177946592489017,-0.10060568197994163,0
-0.004878706376601113,-0.0381823004780906,0.024165832952890185,0.2002200146951743,1
-0.005642352386162925,0.15658583631043496,0.02817023324679367,-0.0847428246299673,0
-0.002510635659954226,-0.03892835660892294,0.026475376754194327,0.216693061194017,1
-0.0032892027921326847,0.15580530377791382,0.030809237978074666,-0.06752221062738922,0
-0.00017309671657440807,-0.03974450294601395,0.029458793765526882,0.2347197802788758,1
-0.000967986775494687,0.15494443462486446,0.0341531893711044,-0.04852728620927116,1
0.0021309019170026025,0.3495604344961438,0.033182643646918975,-0.33024196085588053,0
0.009122110606925478,0.15398222628243932,0.026577804429801365,-0.027282238288541982,1
0.012201755132574264,0.3487131491074511,0.026032159664030524,-0.3114625085145101,0
0.019176018114723286,0.1532301817469867,0.019802909493740323,-0.01068481651236669,1
0.02224062174966302,0.348062616866338,0.01958921316349299,-0.29705449277231916,0
0.02920187408698978,0.15266697152207975,0.013648123308046607,0.0017416019370499192,1
0.03225521351743137,0.34759055645985754,0.013682955346787606,-0.286604120711237,0
0.03920702464662852,0.1522761681219582,0.007950872932562865,0.01036270002160844,1
0.042252548009067685,0.34728319582337996,0.008158126932995034,-0.2798010638367932,0
0.049198211925535286,0.15204582418166634,0.0025621056562591697,0.015443710870375271,1
0.05223912840916861,0.3471309381103764,0.002870979873666675,-0.2764297413239843,0
0.05918174717137614,0.15196814479919862,-0.002657614952813011,0.017157309091211548,1
0.062221110067360114,0.34712810830541213,-0.0023144687709887803,-0.2763629402460866,0
0.06916367223346835,0.15203925384383268,-0.007841727575910512,0.01558910445150502,0
0.072204457310345,-0.04296936457956016,-0.0075299454868804115,0.3057875941499378,1
